state,account_length,area_code,phone_number,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,class
43.0,90.0,415,1510.0,1,1,26.0,169.0,104.0,28.73,188.8,104.0,16.05,213.3,76.0,9.6,13.3,3.0,3.59,0,1
36.0,127.0,510,3956.0,0,1,27.0,2.6,113.0,0.44,254.0,102.0,21.59,242.7,156.0,10.92,9.2,5.0,2.48,3,0
13.0,109.0,415,2984.0,0,0,0.0,184.1,143.0,31.3,211.7,105.0,17.99,243.0,116.0,10.93,9.9,2.0,2.67,1,0
1.0,88.0,415,1306.0,0,0,0.0,181.9,90.0,30.92,151.5,87.0,12.88,143.0,100.0,6.44,7.5,3.0,2.03,1,0
50.0,101.0,510,3528.0,0,1,9.0,160.1,116.0,27.22,210.0,121.0,17.85,139.1,65.0,6.26,10.8,9.0,2.92,0,0
11.0,171.0,510,1806.0,0,0,0.0,189.8,122.0,32.27,173.7,85.0,14.76,257.1,84.0,11.57,10.3,1.0,2.78,0,0
45.0,21.0,415,1260.0,0,0,0.0,223.2,142.0,37.94,216.5,114.0,18.4,214.7,111.0,9.66,12.4,2.0,3.35,1,0
49.0,145.0,408,989.0,0,1,31.0,216.0,94.0,36.72,225.1,123.0,19.13,234.7,109.0,10.56,10.7,1.0,2.89,2,0
8.0,90.0,415,1458.0,0,0,0.0,198.5,124.0,33.75,266.6,100.0,22.66,243.3,80.0,10.95,8.0,7.0,2.16,2,0
4.0,33.0,408,2177.0,0,0,0.0,159.5,115.0,27.12,195.4,118.0,16.61,102.4,86.0,4.61,7.1,7.0,1.92,1,0
38.0,61.0,408,814.0,0,1,40.0,105.0,78.0,17.85,180.6,100.0,15.35,174.1,115.0,7.83,10.2,2.0,2.75,2,1
5.0,107.0,415,473.0,0,0,0.0,204.5,108.0,34.77,162.4,110.0,13.8,155.0,102.0,6.98,13.4,1.0,3.62,3,0
20.0,147.0,408,2524.0,0,0,0.0,274.0,92.0,46.58,231.8,82.0,19.7,283.6,83.0,12.76,6.2,1.0,1.67,0,1
1.0,117.0,510,3361.0,0,0,0.0,158.7,84.0,26.98,181.7,91.0,15.44,177.3,67.0,7.98,7.7,10.0,2.08,2,0
1.0,95.0,415,1207.0,0,0,0.0,229.9,116.0,39.08,202.4,110.0,17.2,171.4,105.0,7.71,14.2,6.0,3.83,1,0
16.0,186.0,510,3825.0,0,0,0.0,137.8,97.0,23.43,187.7,118.0,15.95,146.4,85.0,6.59,8.7,6.0,2.35,1,0
22.0,128.0,415,4977.0,0,0,0.0,179.4,94.0,30.5,270.4,92.0,22.98,191.0,88.0,8.59,7.9,4.0,2.13,0,0
0.0,55.0,408,1994.0,0,1,39.0,139.3,101.0,23.68,178.3,117.0,15.16,246.5,104.0,11.09,8.1,1.0,2.19,3,0
35.0,134.0,415,4145.0,0,0,0.0,7.8,86.0,1.33,171.4,100.0,14.57,186.5,80.0,8.39,12.9,2.0,3.48,2,0
15.0,96.0,415,2897.0,0,1,23.0,183.1,88.0,31.13,147.4,89.0,12.53,350.2,108.0,15.76,11.3,7.0,3.05,1,0
40.0,107.0,415,2138.0,0,0,0.0,206.9,79.0,35.17,262.4,117.0,22.3,149.3,69.0,6.72,10.7,3.0,2.89,0,0
16.0,123.0,415,2623.0,0,0,0.0,140.0,106.0,23.8,153.7,101.0,13.06,50.1,87.0,2.25,12.5,1.0,3.38,2,0
36.0,35.0,415,1824.0,0,0,0.0,179.2,59.0,30.46,283.3,101.0,24.08,285.4,83.0,12.84,5.8,7.0,1.57,2,0
48.0,74.0,408,1893.0,0,0,0.0,177.4,136.0,30.16,240.3,104.0,20.43,237.3,133.0,10.68,12.0,3.0,3.24,0,0
15.0,130.0,408,397.0,0,0,0.0,115.6,129.0,19.65,167.8,104.0,14.26,141.8,124.0,6.38,12.6,9.0,3.4,1,0
14.0,137.0,408,1313.0,1,0,0.0,237.3,103.0,40.34,176.7,84.0,15.02,263.4,81.0,11.85,14.2,4.0,3.83,0,1
42.0,88.0,415,238.0,0,0,0.0,181.5,116.0,30.86,187.0,119.0,15.9,220.3,96.0,9.91,10.5,7.0,2.84,1,0
7.0,80.0,408,26.0,0,0,0.0,51.5,90.0,8.76,164.0,98.0,13.94,169.4,80.0,7.62,9.5,4.0,2.57,3,0
27.0,116.0,408,593.0,0,1,19.0,155.7,104.0,26.47,185.4,118.0,15.76,192.7,116.0,8.67,8.2,2.0,2.21,3,0
39.0,123.0,510,1121.0,0,1,23.0,245.0,88.0,41.65,265.0,105.0,22.53,239.7,108.0,10.79,14.9,3.0,4.02,2,0
25.0,120.0,415,4950.0,0,0,0.0,131.7,99.0,22.39,163.1,109.0,13.86,201.1,116.0,9.05,10.7,3.0,2.89,1,0
45.0,146.0,415,3335.0,1,0,0.0,111.1,126.0,18.89,313.4,95.0,26.64,215.7,82.0,9.71,10.5,6.0,2.84,1,0
17.0,106.0,510,2677.0,0,1,9.0,88.5,100.0,15.05,324.8,109.0,27.61,79.9,86.0,3.6,8.2,4.0,2.21,3,0
33.0,121.0,408,4839.0,0,1,44.0,116.0,85.0,19.72,150.1,120.0,12.76,246.8,98.0,11.11,12.0,2.0,3.24,1,0
48.0,137.0,510,2829.0,0,0,0.0,155.5,81.0,26.44,133.1,94.0,11.31,253.1,77.0,11.39,9.1,2.0,2.46,1,0
30.0,84.0,408,4328.0,0,1,30.0,106.5,65.0,18.11,225.7,108.0,19.18,188.6,61.0,8.49,5.7,3.0,1.54,2,0
29.0,67.0,510,1840.0,0,1,31.0,175.2,68.0,29.78,199.2,73.0,16.93,219.8,99.0,9.89,13.2,6.0,3.56,1,0
48.0,161.0,408,4627.0,0,0,0.0,154.7,84.0,26.3,177.8,125.0,15.11,172.9,90.0,7.78,5.9,2.0,1.59,4,1
31.0,134.0,510,2381.0,0,1,34.0,247.2,105.0,42.02,225.5,133.0,19.17,186.3,76.0,8.38,6.1,5.0,1.65,2,1
21.0,62.0,415,1613.0,1,1,32.0,218.4,93.0,37.13,236.7,132.0,20.12,192.2,137.0,8.65,13.2,3.0,3.56,0,1
50.0,120.0,415,2818.0,0,1,24.0,227.5,81.0,38.68,234.9,71.0,19.97,166.4,128.0,7.49,9.0,13.0,2.43,1,0
15.0,130.0,408,1763.0,0,1,30.0,185.0,117.0,31.45,249.5,141.0,21.21,157.8,103.0,7.1,7.4,7.0,2.0,0,0
48.0,20.0,408,895.0,0,0,0.0,186.8,89.0,31.76,253.4,51.0,21.54,273.1,105.0,12.29,12.3,6.0,3.32,2,0
46.0,68.0,415,3609.0,0,0,0.0,158.8,119.0,27.0,211.8,105.0,18.0,198.1,101.0,8.91,10.3,3.0,2.78,1,0
4.0,112.0,415,991.0,0,0,0.0,208.7,150.0,35.48,212.8,104.0,18.09,178.1,98.0,8.01,8.5,4.0,2.3,0,0
15.0,77.0,408,51.0,0,0,0.0,185.9,95.0,31.6,212.0,98.0,18.02,282.3,81.0,12.7,11.3,4.0,3.05,3,0
40.0,109.0,415,1725.0,0,0,0.0,222.5,74.0,37.83,169.7,75.0,14.42,264.3,94.0,11.89,9.0,3.0,2.43,2,0
15.0,108.0,415,1619.0,0,0,0.0,201.1,101.0,34.19,170.7,86.0,14.51,237.4,113.0,10.68,11.6,3.0,3.13,3,0
12.0,79.0,415,905.0,0,1,17.0,167.9,114.0,28.54,243.7,93.0,20.71,211.9,114.0,9.54,9.1,2.0,2.46,1,0
20.0,119.0,408,3897.0,0,0,0.0,239.1,88.0,40.65,243.5,79.0,20.7,230.9,92.0,10.39,10.9,3.0,2.94,3,1
23.0,38.0,510,3760.0,0,0,0.0,175.7,109.0,29.87,211.8,97.0,18.0,137.9,109.0,6.21,9.2,3.0,2.48,5,1
2.0,109.0,415,4331.0,0,1,29.0,111.2,90.0,18.9,263.5,98.0,22.4,224.7,128.0,10.11,9.0,6.0,2.43,6,1
25.0,78.0,415,1647.0,0,0,0.0,87.7,74.0,14.91,214.8,58.0,18.26,201.3,147.0,9.06,10.8,6.0,2.92,1,0
23.0,134.0,415,4598.0,0,0,0.0,244.1,99.0,41.5,246.9,111.0,20.99,200.0,133.0,9.0,7.2,2.0,1.94,0,0
47.0,47.0,415,121.0,0,1,27.0,165.0,89.0,28.05,127.3,118.0,10.82,284.4,95.0,12.8,7.7,4.0,2.08,2,0
25.0,59.0,408,4657.0,0,1,27.0,127.4,110.0,21.66,103.3,99.0,8.78,164.2,73.0,7.39,9.1,3.0,2.46,0,0
13.0,151.0,415,4528.0,0,0,0.0,194.8,106.0,33.12,292.7,103.0,24.88,224.6,82.0,10.11,5.5,3.0,1.49,0,0
27.0,129.0,415,1040.0,0,0,0.0,54.7,131.0,9.3,256.1,105.0,21.77,176.6,135.0,7.95,11.1,4.0,3.0,1,0
45.0,107.0,510,132.0,0,1,27.0,283.4,104.0,48.18,224.1,152.0,19.05,241.3,63.0,10.86,14.4,7.0,3.89,2,0
26.0,137.0,408,151.0,1,0,0.0,258.0,112.0,43.86,246.5,117.0,20.95,173.2,100.0,7.79,10.9,3.0,2.94,0,1
22.0,76.0,510,4408.0,0,0,0.0,90.5,142.0,15.39,211.7,75.0,17.99,194.9,76.0,8.77,9.3,2.0,2.51,1,0
11.0,24.0,415,115.0,0,0,0.0,235.6,132.0,40.05,115.9,129.0,9.85,185.4,136.0,8.34,16.2,2.0,4.37,0,0
27.0,169.0,408,321.0,0,0,0.0,142.5,82.0,24.23,231.4,110.0,19.67,131.2,67.0,5.9,10.0,4.0,2.7,2,0
23.0,30.0,408,3758.0,0,0,0.0,54.0,68.0,9.18,179.3,96.0,15.24,247.2,101.0,11.12,10.2,8.0,2.75,1,0
49.0,70.0,415,3909.0,0,0,0.0,214.8,87.0,36.52,131.0,114.0,11.14,216.9,104.0,9.76,9.4,3.0,2.54,3,0
41.0,52.0,510,3984.0,1,0,0.0,251.4,118.0,42.74,196.6,80.0,16.71,192.0,53.0,8.64,11.0,2.0,2.97,0,1
11.0,3.0,408,1470.0,0,0,0.0,139.0,99.0,23.63,250.7,108.0,21.31,286.2,87.0,12.88,6.1,3.0,1.65,4,0
25.0,38.0,415,3053.0,0,0,0.0,117.3,114.0,19.94,208.7,105.0,17.74,203.4,98.0,9.15,14.4,2.0,3.89,2,0
34.0,104.0,415,3235.0,0,0,0.0,264.0,108.0,44.88,132.2,75.0,11.24,177.7,91.0,8.0,10.6,8.0,2.86,3,0
18.0,27.0,408,1111.0,0,0,0.0,82.6,105.0,14.04,204.0,99.0,17.34,224.2,122.0,10.09,9.1,4.0,2.46,1,0
16.0,166.0,415,389.0,1,1,28.0,175.8,126.0,29.89,253.6,76.0,21.56,128.5,72.0,5.78,11.4,5.0,3.08,1,0
19.0,13.0,408,4429.0,0,0,0.0,220.4,100.0,37.47,211.2,79.0,17.95,259.3,112.0,11.67,13.6,8.0,3.67,2,0
0.0,52.0,408,2485.0,0,0,0.0,217.0,104.0,36.89,152.3,83.0,12.95,134.3,109.0,6.04,11.8,4.0,3.19,2,0
41.0,114.0,415,3064.0,0,1,25.0,129.0,77.0,21.93,290.0,110.0,24.65,177.1,110.0,7.97,11.6,5.0,3.13,1,0
5.0,156.0,408,1937.0,0,0,0.0,150.5,106.0,25.59,152.9,112.0,13.0,215.9,86.0,9.72,3.5,3.0,0.95,1,0
30.0,90.0,415,2882.0,0,1,42.0,193.3,66.0,32.86,263.3,85.0,22.38,214.4,97.0,9.65,11.1,4.0,3.0,0,0
49.0,62.0,415,1243.0,0,0,0.0,189.5,122.0,32.22,103.8,95.0,8.82,180.6,106.0,8.13,10.8,5.0,2.92,2,0
3.0,82.0,415,4548.0,0,1,33.0,137.8,95.0,23.43,235.5,128.0,20.02,268.1,70.0,12.06,11.0,6.0,2.97,2,0
21.0,52.0,510,2785.0,0,0,0.0,129.3,80.0,21.98,142.7,101.0,12.13,258.3,89.0,11.62,12.3,4.0,3.32,3,0
30.0,146.0,510,929.0,0,0,0.0,115.6,77.0,19.65,213.6,100.0,18.16,218.4,72.0,9.83,10.7,6.0,2.89,1,0
39.0,120.0,415,2585.0,0,1,23.0,221.9,114.0,37.72,254.7,84.0,21.65,250.5,117.0,11.27,7.2,5.0,1.94,2,0
13.0,130.0,415,1633.0,0,0,0.0,263.7,113.0,44.83,186.5,103.0,15.85,195.3,99.0,8.79,18.3,6.0,4.94,1,1
48.0,90.0,408,3820.0,0,0,0.0,61.3,91.0,10.42,194.4,94.0,16.52,143.1,80.0,6.44,11.4,9.0,3.08,1,0
32.0,147.0,408,1594.0,1,0,0.0,183.8,113.0,31.25,164.7,110.0,14.0,111.0,87.0,5.0,10.1,4.0,2.73,1,0
50.0,159.0,415,3325.0,0,0,0.0,167.4,68.0,28.46,143.8,74.0,12.22,140.1,111.0,6.3,10.3,3.0,2.78,0,1
14.0,74.0,510,3715.0,0,1,27.0,154.1,122.0,26.2,195.3,150.0,16.6,276.7,86.0,12.45,13.2,2.0,3.56,4,0
43.0,130.0,408,3016.0,0,0,0.0,252.0,101.0,42.84,170.2,105.0,14.47,209.2,64.0,9.41,5.7,5.0,1.54,0,0
39.0,155.0,408,351.0,1,0,0.0,163.1,94.0,27.73,291.7,108.0,24.79,96.4,111.0,4.34,11.2,3.0,3.02,0,0
22.0,87.0,415,4085.0,0,0,0.0,198.3,80.0,33.71,187.0,89.0,15.9,133.5,96.0,6.01,16.6,4.0,4.48,2,0
37.0,81.0,415,4144.0,0,0,0.0,324.7,48.0,55.2,236.4,82.0,20.09,187.6,78.0,8.44,13.1,5.0,3.54,0,1
45.0,99.0,510,1297.0,0,0,0.0,128.3,78.0,21.81,215.3,120.0,18.3,143.7,140.0,6.47,14.3,9.0,3.86,2,0
41.0,131.0,510,1016.0,0,0,0.0,187.9,110.0,31.94,200.5,101.0,17.04,202.6,125.0,9.12,10.2,11.0,2.75,2,0
1.0,89.0,510,1022.0,0,0,0.0,129.2,71.0,21.96,214.1,68.0,18.2,214.9,100.0,9.67,10.3,4.0,2.78,5,1
25.0,123.0,415,3200.0,1,0,0.0,125.5,106.0,21.34,128.9,96.0,10.96,251.9,129.0,11.34,6.3,6.0,1.7,4,1
25.0,130.0,510,3932.0,0,1,26.0,257.2,108.0,43.72,224.3,122.0,19.07,204.0,118.0,9.18,12.6,4.0,3.4,1,0
11.0,99.0,415,2081.0,0,0,0.0,124.6,90.0,21.18,146.4,70.0,12.44,169.4,95.0,7.62,10.5,6.0,2.84,1,0
49.0,36.0,408,2243.0,0,0,0.0,175.1,144.0,29.77,216.9,69.0,18.44,243.7,146.0,10.97,9.9,3.0,2.67,1,0
49.0,87.0,415,240.0,0,0,0.0,124.3,91.0,21.13,173.4,105.0,14.74,256.3,109.0,11.53,7.5,5.0,2.03,3,0
49.0,139.0,415,4014.0,0,0,0.0,271.6,130.0,46.17,156.0,131.0,13.26,136.3,108.0,6.13,11.6,9.0,3.13,2,0
15.0,189.0,510,1864.0,0,0,0.0,219.9,80.0,37.38,143.3,117.0,12.18,130.6,69.0,5.88,11.7,7.0,3.16,1,0
32.0,96.0,415,3570.0,0,1,33.0,183.3,115.0,31.16,201.4,87.0,17.12,177.4,84.0,7.98,10.4,15.0,2.81,3,0
8.0,112.0,408,1274.0,0,0,0.0,101.1,119.0,17.19,214.4,67.0,18.22,179.5,112.0,8.08,10.3,5.0,2.78,2,0
27.0,75.0,408,4155.0,0,0,0.0,203.3,70.0,34.56,228.9,97.0,19.46,222.2,118.0,10.0,14.3,3.0,3.86,1,0
32.0,178.0,415,3686.0,0,1,35.0,175.4,88.0,29.82,190.0,65.0,16.15,138.7,94.0,6.24,10.5,3.0,2.84,2,0
40.0,112.0,415,1894.0,0,0,0.0,266.0,97.0,45.22,214.6,94.0,18.24,306.2,100.0,13.78,14.2,2.0,3.83,2,1
31.0,108.0,415,272.0,0,1,41.0,171.6,110.0,29.17,136.1,78.0,11.57,183.4,103.0,8.25,10.8,7.0,2.92,0,0
3.0,100.0,510,3342.0,0,0,0.0,78.7,98.0,13.38,225.6,102.0,19.18,150.4,106.0,6.77,14.0,8.0,3.78,0,0
39.0,121.0,510,452.0,0,1,20.0,211.9,110.0,36.02,215.1,120.0,18.28,238.5,107.0,10.73,9.4,2.0,2.54,0,0
41.0,116.0,415,1985.0,0,0,0.0,63.7,101.0,10.83,195.8,95.0,16.64,210.1,87.0,9.45,10.0,6.0,2.7,1,0
30.0,161.0,415,1147.0,0,0,0.0,173.4,100.0,29.48,213.7,74.0,18.16,141.5,69.0,6.37,11.5,4.0,3.11,1,0
1.0,19.0,415,2750.0,1,0,0.0,237.7,98.0,40.41,207.1,121.0,17.6,182.2,95.0,8.2,4.5,4.0,1.22,0,0
49.0,104.0,415,1448.0,0,0,0.0,225.9,123.0,38.4,162.8,106.0,13.84,272.1,85.0,12.24,10.1,4.0,2.73,1,0
13.0,119.0,415,618.0,1,1,32.0,173.0,101.0,29.41,209.4,93.0,17.8,231.1,91.0,10.4,12.2,4.0,3.29,0,0
20.0,125.0,415,4066.0,0,0,0.0,224.9,102.0,38.23,143.8,87.0,12.22,198.9,105.0,8.95,8.0,2.0,2.16,0,0
15.0,156.0,510,114.0,0,0,0.0,237.7,122.0,40.41,181.5,91.0,15.43,185.7,151.0,8.36,7.7,4.0,2.08,1,0
50.0,109.0,415,59.0,0,0,0.0,137.0,128.0,23.29,217.0,116.0,18.45,182.1,86.0,8.19,10.0,5.0,2.7,2,0
30.0,95.0,510,4312.0,0,0,0.0,142.5,109.0,24.23,176.1,107.0,14.97,189.6,88.0,8.53,8.2,3.0,2.21,2,0
23.0,90.0,408,4954.0,0,0,0.0,142.4,126.0,24.21,126.2,118.0,10.73,274.2,71.0,12.34,4.6,4.0,1.24,1,0
19.0,105.0,415,1420.0,0,1,21.0,147.0,112.0,24.99,197.3,43.0,16.77,267.4,93.0,12.03,8.7,3.0,2.35,2,0
30.0,101.0,510,1304.0,0,0,0.0,220.3,124.0,37.45,188.6,101.0,16.03,278.4,98.0,12.53,10.6,4.0,2.86,1,0
23.0,95.0,415,3887.0,0,0,0.0,149.2,96.0,25.36,260.7,116.0,22.16,201.0,120.0,9.05,8.1,2.0,2.19,1,0
12.0,123.0,415,4903.0,0,0,0.0,204.4,88.0,34.75,137.5,111.0,11.69,226.0,100.0,10.17,10.0,4.0,2.7,0,0
34.0,160.0,408,1316.0,0,0,0.0,216.8,77.0,36.86,207.3,117.0,17.62,228.6,117.0,10.29,5.6,2.0,1.51,1,0
1.0,141.0,510,3195.0,0,1,28.0,308.0,123.0,52.36,247.8,128.0,21.06,152.9,103.0,6.88,7.4,3.0,2.0,1,0
49.0,87.0,415,4626.0,0,0,0.0,58.0,125.0,9.86,67.5,116.0,5.74,185.9,136.0,8.37,11.5,3.0,3.11,0,0
32.0,81.0,415,3950.0,0,0,0.0,173.2,80.0,29.44,236.2,94.0,20.08,240.2,84.0,10.81,11.8,6.0,3.19,2,0
4.0,75.0,415,713.0,0,1,19.0,210.3,90.0,35.75,241.8,87.0,20.55,215.7,102.0,9.71,13.1,3.0,3.54,4,0
19.0,126.0,408,2798.0,0,1,24.0,58.9,125.0,10.01,305.5,90.0,25.97,158.9,73.0,7.15,12.1,6.0,3.27,0,0
21.0,28.0,415,3929.0,0,0,0.0,236.8,102.0,40.26,167.1,87.0,14.2,280.2,115.0,12.61,9.7,3.0,2.62,3,0
9.0,153.0,415,3786.0,0,0,0.0,228.9,102.0,38.91,160.7,136.0,13.66,203.1,109.0,9.14,12.5,2.0,3.38,0,0
30.0,97.0,408,63.0,0,1,32.0,90.0,87.0,15.3,276.3,113.0,23.49,185.2,107.0,8.33,8.6,6.0,2.32,2,1
15.0,115.0,408,1106.0,0,0,0.0,146.7,128.0,24.94,106.2,74.0,9.03,197.7,104.0,8.9,11.1,4.0,3.0,2,0
48.0,95.0,408,459.0,0,0,0.0,237.3,83.0,40.34,154.0,65.0,13.09,237.0,105.0,10.67,11.2,6.0,3.02,1,0
19.0,17.0,415,2530.0,1,0,0.0,162.8,118.0,27.68,229.6,91.0,19.52,332.7,94.0,14.97,13.6,3.0,3.67,0,1
30.0,105.0,415,2801.0,0,1,20.0,186.9,114.0,31.77,256.3,91.0,21.79,334.7,104.0,15.06,8.9,2.0,2.4,1,0
43.0,121.0,415,1118.0,0,0,0.0,86.1,100.0,14.64,259.8,113.0,22.08,148.0,79.0,6.66,9.1,9.0,2.46,2,0
27.0,125.0,408,4503.0,0,0,0.0,212.3,89.0,36.09,215.4,127.0,18.31,186.8,73.0,8.41,11.3,2.0,3.05,2,0
6.0,124.0,415,3090.0,0,0,0.0,151.0,98.0,25.67,120.6,119.0,10.25,152.8,81.0,6.88,9.2,2.0,2.48,2,0
31.0,35.0,408,513.0,0,0,0.0,158.6,67.0,26.96,130.4,96.0,11.08,229.8,80.0,10.34,6.9,5.0,1.86,2,0
50.0,134.0,510,2009.0,0,0,0.0,296.0,93.0,50.32,226.4,117.0,19.24,246.8,98.0,11.11,12.3,10.0,3.32,0,1
18.0,123.0,510,1294.0,0,1,32.0,212.3,77.0,36.09,251.5,78.0,21.38,208.7,85.0,9.39,6.6,2.0,1.78,3,0
33.0,124.0,415,2143.0,0,0,0.0,234.4,61.0,39.85,179.3,111.0,15.24,285.5,117.0,12.85,10.4,6.0,2.81,3,0
49.0,133.0,510,327.0,0,0,0.0,176.8,92.0,30.06,187.5,97.0,15.94,196.8,88.0,8.86,6.5,3.0,1.76,2,0
2.0,185.0,415,1354.0,0,1,19.0,157.3,123.0,26.74,257.7,94.0,21.9,190.4,107.0,8.57,9.6,6.0,2.59,0,0
40.0,1.0,415,1558.0,0,1,26.0,146.6,68.0,24.92,172.8,67.0,14.69,173.8,113.0,7.82,10.0,2.0,2.7,1,0
16.0,107.0,415,1432.0,0,0,0.0,260.5,108.0,44.29,102.4,110.0,8.7,129.7,148.0,5.84,9.8,5.0,2.65,1,0
34.0,91.0,415,2614.0,0,1,20.0,146.1,98.0,24.84,277.4,104.0,23.58,137.7,100.0,6.2,6.2,3.0,1.67,1,0
22.0,178.0,408,1086.0,1,0,0.0,124.5,134.0,21.17,141.2,78.0,12.0,268.2,113.0,12.07,11.4,2.0,3.08,2,1
19.0,123.0,415,4380.0,0,0,0.0,209.4,49.0,35.6,237.4,117.0,20.18,239.2,98.0,10.76,9.8,11.0,2.65,1,0
44.0,170.0,415,3659.0,0,0,0.0,285.7,44.0,48.57,167.5,144.0,14.24,260.0,97.0,11.7,8.7,4.0,2.35,1,1
11.0,135.0,415,295.0,0,0,0.0,190.9,44.0,32.45,161.4,109.0,13.72,231.9,100.0,10.44,8.4,2.0,2.27,1,0
38.0,85.0,408,4129.0,0,0,0.0,144.4,88.0,24.55,264.6,105.0,22.49,185.4,94.0,8.34,9.9,3.0,2.67,1,0
37.0,134.0,415,1700.0,0,1,50.0,208.8,130.0,35.5,132.9,104.0,11.3,136.7,107.0,6.15,11.1,4.0,3.0,2,0
42.0,148.0,415,4853.0,0,1,36.0,77.6,141.0,13.19,207.0,60.0,17.6,255.7,115.0,11.51,10.9,2.0,2.94,1,0
6.0,93.0,415,4037.0,0,0,0.0,271.1,101.0,46.09,237.4,133.0,20.18,145.4,103.0,6.54,8.4,6.0,2.27,1,1
3.0,138.0,415,899.0,0,0,0.0,240.8,104.0,40.94,144.5,92.0,12.28,125.7,98.0,5.66,11.6,1.0,3.13,0,0
37.0,159.0,510,3794.0,0,0,0.0,114.8,98.0,19.52,192.6,101.0,16.37,259.0,108.0,11.66,12.2,5.0,3.29,0,0
8.0,103.0,415,992.0,0,1,34.0,138.8,80.0,23.6,142.0,108.0,12.07,183.8,77.0,8.27,11.8,7.0,3.19,1,0
19.0,150.0,408,3691.0,0,1,27.0,209.8,112.0,35.67,155.0,80.0,13.18,251.5,111.0,11.32,7.2,6.0,1.94,0,0
6.0,37.0,408,1054.0,0,0,0.0,134.9,98.0,22.93,248.4,130.0,21.11,236.2,113.0,10.63,14.7,2.0,3.97,3,0
2.0,33.0,415,4462.0,1,0,0.0,164.0,99.0,27.88,153.1,102.0,13.01,123.8,104.0,5.57,6.4,4.0,1.73,0,0
41.0,55.0,415,3278.0,0,0,0.0,245.5,130.0,41.74,192.7,54.0,16.38,141.7,83.0,6.38,9.1,4.0,2.46,1,0
6.0,134.0,408,2575.0,0,1,32.0,80.3,94.0,13.65,199.9,124.0,16.99,170.8,117.0,7.69,16.6,3.0,4.48,0,0
6.0,107.0,408,933.0,0,0,0.0,90.7,90.0,15.42,207.5,109.0,17.64,169.4,96.0,7.62,5.6,5.0,1.51,2,0
19.0,80.0,408,545.0,0,1,36.0,190.3,115.0,32.35,256.6,78.0,21.81,214.9,145.0,9.67,3.8,4.0,1.03,1,0
25.0,78.0,408,1795.0,0,0,0.0,108.6,108.0,18.46,209.9,126.0,17.84,222.6,117.0,10.02,7.9,5.0,2.13,1,1
26.0,85.0,408,2338.0,0,1,17.0,89.8,88.0,15.27,233.2,75.0,19.82,165.7,116.0,7.46,9.3,7.0,2.51,4,1
0.0,61.0,415,1012.0,0,1,15.0,252.4,106.0,42.91,187.8,69.0,15.96,259.6,137.0,11.68,10.0,3.0,2.7,2,0
8.0,97.0,415,3287.0,0,1,32.0,183.4,94.0,31.18,269.1,120.0,22.87,203.5,38.0,9.16,6.7,4.0,1.81,5,0
35.0,136.0,408,3366.0,1,0,0.0,183.4,103.0,31.18,141.9,113.0,12.06,200.4,122.0,9.02,10.4,9.0,2.81,2,0
23.0,135.0,408,696.0,0,0,0.0,155.2,100.0,26.38,135.9,84.0,11.55,184.6,82.0,8.31,3.8,9.0,1.03,3,0
4.0,87.0,415,2899.0,0,1,19.0,165.8,122.0,28.19,186.9,89.0,15.89,249.7,78.0,11.24,0.0,0.0,0.0,1,0
35.0,165.0,510,2662.0,0,0,0.0,209.4,67.0,35.6,273.8,89.0,23.27,150.2,88.0,6.76,12.8,1.0,3.46,0,0
33.0,148.0,415,4178.0,0,0,0.0,279.3,104.0,47.48,201.6,87.0,17.14,280.8,99.0,12.64,7.9,2.0,2.13,2,1
40.0,99.0,415,3949.0,0,0,0.0,174.1,102.0,29.6,99.1,118.0,8.42,211.6,126.0,9.52,7.7,2.0,2.08,2,0
49.0,123.0,415,1291.0,0,0,0.0,175.7,78.0,29.87,184.6,96.0,15.69,156.9,92.0,7.06,9.1,2.0,2.46,2,0
32.0,127.0,415,1859.0,1,0,0.0,256.5,87.0,43.61,222.1,101.0,18.88,156.7,122.0,7.05,13.0,3.0,3.51,1,0
50.0,151.0,415,3516.0,0,0,0.0,170.2,89.0,28.93,187.5,83.0,15.94,119.5,100.0,5.38,4.3,3.0,1.16,0,0
4.0,185.0,408,1634.0,0,0,0.0,139.6,92.0,23.73,250.2,115.0,21.27,158.1,79.0,7.11,10.8,4.0,2.92,1,0
16.0,65.0,415,3385.0,0,1,34.0,208.8,119.0,35.5,142.1,106.0,12.08,214.6,87.0,9.66,12.5,4.0,3.38,4,0
50.0,58.0,510,1407.0,0,0,0.0,210.1,126.0,35.72,248.9,108.0,21.16,158.6,88.0,7.14,14.4,2.0,3.89,4,0
36.0,104.0,415,2293.0,0,0,0.0,113.6,87.0,19.31,158.6,98.0,13.48,187.7,87.0,8.45,10.5,6.0,2.84,2,0
44.0,44.0,415,3111.0,0,0,0.0,202.6,89.0,34.44,163.0,96.0,13.86,268.1,151.0,12.06,8.3,3.0,2.24,0,0
19.0,58.0,408,4449.0,0,0,0.0,174.4,112.0,29.65,265.8,122.0,22.59,182.4,87.0,8.21,0.0,0.0,0.0,4,0
44.0,108.0,415,1508.0,0,0,0.0,210.6,117.0,35.8,164.2,103.0,13.96,201.4,68.0,9.06,9.4,5.0,2.54,0,0
